id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
439000,"2025-10-16 13:57:37",22580,"PERFUMES ICON",8411061059548,2,36,"TABLERO DE BROCHAS","S/N
",1,0,"NUEVA MERCADERIA
"
438999,"2025-10-16 13:56:15",5600,"OSSION  MORFOSE 20G",8681701007400,3,6.4,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329996"
438997,"2025-10-16 13:53:00",6173,"RIZADOR SATINE SA704",782399607045,2,1.98,"TABLERO DE BROCHAS","S/N
",0,1,"Factura doc. 001-050-000329995"
438998,"2025-10-16 13:53:00",507,"TINTE ET 1 NEGRO ",7861076256332,13,5.71,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000329995"
438996,"2025-10-16 13:52:35",27090,"PERFUME KING OF SEDUCTION BANDERAS",8411061081761,1,23.57,"LOCAL PRINCIPAL","S/N
",1,0,"Inventario inicial"
438995,"2025-10-16 13:48:31",27089,"PERFUME SHAKIRA AMARILLO ",8411061105337,1,25.93,"LOCAL PRINCIPAL","S/N
",1,0,"Inventario inicial"
438994,"2025-10-16 13:46:43",17887,"PERFUME ROJO SHAKIRA ",8411061058190,1,27.48,"VITRINA DE LABIALES","S/N
",1,0,"NUEVA MERCADERIA
"
438993,"2025-10-16 13:44:42",17893,"PERFUME SHAKIRA FUCSIA ",8411061085622,1,27.5,"VITRINA DE LABIALES","S/N
",1,0,"NUEVA MERCADERIA
"
438991,"2025-10-16 13:40:13",10789,"PERFUME YAMBAL HOMBRE ZENTRO",0012788,0,0,"VITRINA DE LABIALES","S/N
",0,1,"Factura doc. 001-050-000329994"
438992,"2025-10-16 13:40:13",25463,"LEGO 3D CAPIBARA",6972614796843,130,0.75,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329994"
438990,"2025-10-16 13:40:13",24660,"JOYERON JAH25100",8202500251001,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329994"
438989,"2025-10-16 13:40:13",9201,"ALCANCIA DE CERDO PLASTICO",00000000003130A,42,0.58,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329994"
438987,"2025-10-16 13:40:12",26077,"JUGUETE CARTA TRALARERO",6968545472703,185,0.13,"LOCAL PRINCIPAL","S/N
",0,5,"Factura doc. 001-050-000329994"
438988,"2025-10-16 13:40:12",13283,"JARRA CRISTAL CAFETERA UMCO R3169",00000000004356A,2,6.72,"LOCAL PRINCIPAL ",,0,1,"Factura doc. 001-050-000329994"
438986,"2025-10-16 13:38:45",7548,"PULSERAS DE GORFIL",00000000002573A,24,2.5,"VITRINA DE ARETES 1","S/N
",0,1,"Factura doc. 001-050-000329993"
438985,"2025-10-16 13:38:45",6619,"CAJA DE REGALO PARA CADENA PEQUE",00000000002247A,654,0.34,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329993"
438984,"2025-10-16 13:23:17",7694,"ALICATE PARA PIES LOLA",NC20215,18,1.47,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329992"
438983,"2025-10-16 13:23:17",27076,"SOMBRILLA DE BASTON 525-11",SOMBRILLA52511,11,2.82,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329992"
438982,"2025-10-16 13:11:00",25147,"TERMO DE AGUA CS20899",TERMOCS20899,3,4.88,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329991"
438981,"2025-10-16 13:08:18",19741,"ELASTICO BLANCO TERESITA ",00000000005822A,28,0.573,"LOCAL PRINCIPAL ","S/N
",0,2,"NotaVenta doc. 001-050-000084261"
438980,"2025-10-16 13:04:31",22482,"PERFUME CYZONE ALL BLACK",PERFUMECYZONE,5,10,"LOCAL BICICLETAS","S/N
",0,1,"Factura doc. 001-050-000329990"
438979,"2025-10-16 13:04:31",17320,"PERFUME YANBAL TEMTATION BLACK HOMBRE ",0013429,0,0,"VITRINA DE LABIALES ","S/N
",0,1,"Factura doc. 001-050-000329990"
438978,"2025-10-16 13:04:12",6610,"SACHET TRATAMIENTO PROKPIL CENIZO",7707931082596,70,1.12,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000084260"
438977,"2025-10-16 12:52:54",27088,"PERFUME EL GANSO FUN FREE",8434853004588,1,37.45,"LOCAL PRINCIPAL","S/N
",1,0,"Inventario inicial"
438976,"2025-10-16 12:48:43",27087,"PERFUME HALLOWEEN BLISS",8431754009476,1,44.62,"LOCAL PRINCIPAL","S/N
",1,0,"Inventario inicial"
438975,"2025-10-16 12:47:16",11116,"SOBRES DINE BEIGE Y BLANCO",788070540939,932,0.07,"VITRINA DE LABIALES","S/N
",0,2,"NotaVenta doc. 001-050-000084259"
438974,"2025-10-16 12:37:54",25122,"SET DE POSUELOS 5 EN 1 6843",6920220206843,2,2.55,"LOCAL PRINCIPAL ","S/N
",2,0,"BODEGA
"
438972,"2025-10-16 12:35:12",22971,"SQUISHY VARIADO",00000000006264A,13,0.5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084258"
438973,"2025-10-16 12:35:12",26439,"TAZA CON PLATO CS21698",6921860216988,8,1.3,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000084258"
438971,"2025-10-16 12:34:48",26464,"TOMATODO VZ 1797",2025060517976,16,4.23,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329989"
438970,"2025-10-16 12:21:54",27086,"SOMBRAS COLORICON WETN WILD 1114073",077802361929,2,5.51,"LOCAL PRINCIPAL","S/N
",2,0,"Inventario inicial"
438969,"2025-10-16 12:20:09",27085,"SOMBRAS COLORICON WETN WILD 1114074",077802140746,2,5.51,"LOCAL PRINCIPAL","S/N
",2,0,"Inventario inicial"
438968,"2025-10-16 12:19:12",27084,"SOMBRAS COLORICON WETN WILD 1114075",077802140753,2,5.51,"LOCAL PRINCIPAL","S/N
",2,0,"Inventario inicial"
438967,"2025-10-16 12:16:41",27083,"SOMBRAS COLORICON WETN WILD",077802140760,3,5.51,"LOCAL PRINCIPAL","S/N
",3,0,"Inventario inicial"
438966,"2025-10-16 12:11:31",758,"SACHET PROKPIL LACIO SEDUCTOR",7707999184836,27,1.11,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000329988"
438965,"2025-10-16 12:11:30",399,"FIJADOR MARIA JOSE 60ML EXTRA FUERTE",7862100855569,30,1.11,"VITRINA PONDS","S/N
",0,1,"Factura doc. 001-050-000329988"
438963,"2025-10-16 12:11:18",6006,"CHINESCOS  2222",00000000002012A,7,0.71,"SECCION DE JUGUETERIA","S/N
",0,1,"NotaVenta doc. 001-050-000084257"
438964,"2025-10-16 12:11:18",14113,"PANDERETA JCA-256",00000000004524A,118,0.53,"ESTAN JUGUETERIA","iva
",0,1,"NotaVenta doc. 001-050-000084257"
438962,"2025-10-16 12:08:37",2239,"LIMA REVLON",309972345103,12,2.81,"TABLERO DE BROCHAS","S/N
",12,0,"NUEVA MERCADERIA
"
438961,"2025-10-16 12:06:29",17903,"PINZA REVLON PLATEADO",309972326102,13,3.19,"TABLERO DE BROCHAS","S/N
",12,0,"NUEVA MERCADERIA
"
438960,"2025-10-16 12:04:37",27082,"CORTAUÑAS REVLON 33010",309972330109,12,3.05,"LOCAL PRINCIPAL","S/N
",12,0,"Inventario inicial"
438959,"2025-10-16 12:00:58",15278,"BEBE X3 CHICHO WZB691",00000000004805A,0,0,"LOCAL PRINCIPAL ","IVA
",0,1,"Factura doc. 001-050-000329987"
438958,"2025-10-16 11:57:59",19976,"TINTE REVLON 41 CASTAÑO MEDIO",309978695417,5,5.65,"TABLERO DE BROCHAS","S/N
",3,0,"NUEVA MERCADERIA
"
438957,"2025-10-16 11:55:58",19963,"RIZADOR REVLON ",309970244361,38,5.95,"TABLERO DE BROCHAS","S/N
",36,0,"NUEVA MERCADERIA
"
438956,"2025-10-16 11:49:37",19983,"TINTE REVLON 51 CASTAÑO CLARO",309978695516,3,5.65,"TABLERO DE BROCHAS","S/N
",3,0,"NUEVA MERCADERIA
"
438955,"2025-10-16 11:42:44",19982,"TINTE REVLON 34 BORGOÑA OSCURO",309978695349,3,5.65,"TABLERO DE BROCHAS","S/N
",3,0,"NUEVA MERCADERIA
"
438954,"2025-10-16 11:41:48",19981,"TINTE REVLON 30 CASTAÑO OSCURO",309978695301,6,5.65,"TABLERO DE BROCHAS","S/N
",3,0,"NUEVA MERCADERIA
"
438953,"2025-10-16 11:39:39",27081,"TINTE REVLON 10 NEGRO",309978695103,3,4.88,"LOCAL PRINCIPAL","S/N
",3,0,"Inventario inicial"
438950,"2025-10-16 11:36:47",7401,"PILA ENERGIZER AA 2",039800015464,99,1.81,"TABLERO DE BROCHAS","S/N
",0,1,"Factura doc. 001-050-000329986"
438952,"2025-10-16 11:36:47",27071,"JUGUETE CARRO CONTROL CSJ2515",6912025080100,5,9.61,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000329986"
438951,"2025-10-16 11:36:47",27072,"JUGUETE CARRO CONTROL CSJ2539",2025080125397,5,13.26,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000329986"
438949,"2025-10-16 11:34:45",19977,"TINTE REVLON 37 CHOCOLATE",309978456377,3,5.65,"TABLERO DE BROCHAS","S/N
",3,0,"NUEVA MERCADERIA
"
438948,"2025-10-16 11:33:10",22696,"PEINE METALICO 25098",NC25098,33,0.42,"LOCA PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084256"
438946,"2025-10-16 11:31:06",22337,"SET PERMUFE CREMA INFANTIL",6931978153310,0,0,"LOCAL PRINCIAL","S/N
",0,1,"Factura doc. 001-050-000329985"
438947,"2025-10-16 11:31:06",11343,"PERFUME AVON HOMBRE WILD COUNTRY ",7909189067473,1,12,"VITRINA DE LABIALES","S/N
",0,1,"Factura doc. 001-050-000329985"
438945,"2025-10-16 11:30:44",22337,"SET PERMUFE CREMA INFANTIL",6931978153310,1,2.68,"LOCAL PRINCIAL","S/N
",1,0,"bodega
"
438944,"2025-10-16 11:25:51",27080,"CREMA BODY COLOGY COCONUT HIBISCUS",885645036030,3,2.47,"LOCAL PRINCIPAL","S/N
",3,0,"Inventario inicial"
438943,"2025-10-16 11:24:35",27079,"CREMA BODY COLOGY CHERRY BLOSSOM",885645036016,3,2.47,"LOCAL PRINCIPAL","S/N
",3,0,"Inventario inicial"
438942,"2025-10-16 11:22:12",27078,"CREMA BODY COLOGY SWEET LOVE ",885645036023,3,2.47,"LOCAL PRINCIPAL","S/N
",3,0,"Inventario inicial"
438941,"2025-10-16 11:06:08",5893,"ARETE ORTOPEDICO AMERICANO",00000000001964A,1661,1.04,"VITRINA DE LABIALES","S/N
",0,1,"NotaVenta doc. 001-050-000084255"
438940,"2025-10-16 11:05:23",26849,"SET DE CEVICHEROS JAH 25083",8202500250639,47,4,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000329984"
438939,"2025-10-16 11:05:23",7770,"PAPEL DE REGALO CARIÑO IDEA ",00000000002643A,16401,0.1,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000329984"
438938,"2025-10-16 10:53:57",24814,"CARTERA DE NIÑA ",CARTERANINA,31,3,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084254"
438936,"2025-10-16 10:50:26",26002,"RUBBER BASE GLAM",7861168700982,17,1.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329983"
438931,"2025-10-16 10:50:26",17951,"ATARI DE AGUA OSO",6926582819684,35,0.8,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000329983"
438937,"2025-10-16 10:50:26",22313,"TOP COAT GLAM NAILS",7861168700855,10,1.49,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329983"
438935,"2025-10-16 10:50:26",22314,"NAIL PREP GLAM NAILS 15ML",7861168700860,25,1.95,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329983"
438932,"2025-10-16 10:50:26",25299,"CEPILLO DE CABELLO",NC20709,21,1.4,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000329983"
438933,"2025-10-16 10:50:26",10671,"CEPILLOS DE CABELLO COLOR MADERA",NC1603,41,1.36,"TABLERO DE BROCHAS","S/N
",0,1,"Factura doc. 001-050-000329983"
438934,"2025-10-16 10:50:26",7916,"POLVO ACRILICO CLEAR AMYBEAUTY",5207208899084,6,4.2995,"VITRINA DE UÑAS","S/N
",0,1,"Factura doc. 001-050-000329983"
438930,"2025-10-16 10:39:17",26881,"JUGUETE CARRO DINI 586-37",JUGUETE58637,27,2.3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084253"
438929,"2025-10-16 10:39:16",26080,"JUGUETE SLIME ",6973247071307,3,0.55,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084253"
438928,"2025-10-16 10:39:16",8914,"SLIME CAPIBARA-LABUBU",00000000003027A,16,0.63,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084253"
438927,"2025-10-16 10:33:27",7430,"PINCHO FLOR  C/U CC10106 CC10107",9603635100933,68,0.26,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084252"
438926,"2025-10-16 10:33:27",959,"OXIGENTA EN SACHET VL 20 CREMOXIN 60ML",7861076212697,7,0.71,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000084252"
438923,"2025-10-16 10:22:35",20333,"KIT DE LIGAS NC25651",NC25651,22,0.1,"ESTANTE DE TRATAMIENTOS ","S/N
",0,1,"Factura doc. 001-050-000329982"
438924,"2025-10-16 10:22:35",4047,"CORTINA NARANJA FIESTA",00000000001178A,18,0.65,"ESTANTE DE GLOBOS","S/N
",0,1,"Factura doc. 001-050-000329982"
438925,"2025-10-16 10:22:35",20479,"BOTELLA CS13383",6922406133837,1,2.92,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329982"
438922,"2025-10-16 10:12:44",24032,"TALLO GIRASOL X3",6978068003445,4,2.3,"LOCAL PRINCIPAL ","S/N
",0,2,"NotaVenta doc. 001-050-000084251"
438921,"2025-10-16 10:12:39",20479,"BOTELLA CS13383",6922406133837,2,2.92,"LOCAL PRINCIPAL","S/N
",2,0,"BODEGA 
"
438920,"2025-10-16 10:04:37",6709,"LIGA GRUESA ALGODON NEGRO ES233022",00000000002281A,190,0.47,"TABLERO DE BISUTERIA","S/N
",0,1,"NotaVenta doc. 001-050-000084250"
438919,"2025-10-16 10:04:37",26610,"PINCHO DE CABELLO LEYKA-4524",6188202445240,64,0.3,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084250"
438918,"2025-10-16 10:03:29",22247,"PEGA ADORO DE UÑAS",631881116308,47,0.7,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329981"
438917,"2025-10-16 10:03:29",1737,"POLVO ACRILICO E Y A CLEAR 30G",5120700300011,26,5.67,"VITRINA DE UÑAS","S/N
",0,1,"Factura doc. 001-050-000329981"
438916,"2025-10-16 10:01:23",8519,"PINCHO GRANDE VARIOS ZYZ",00000000002273B,70,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084249"
438915,"2025-10-16 09:31:45",692,"TINTE POLVO COLOR TONE 20 NEGRO",7861152301246,22,2.47,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000329980"
438914,"2025-10-16 09:31:45",24102,"ARETE EN BLISTER-FASHION JEWELRY",NC24238,3,0.67,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329980"
438913,"2025-10-16 09:27:46",5591,"SACACUTICULA ZZAM",343422432128,27,0.45,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084248"
438912,"2025-10-15 20:10:24",26213,"PELUCHE SURTIDO PEQ 25EMS-70",25EMS70PELUCHESUR,48,1.5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084247"
438910,"2025-10-15 20:10:24",8813,"POLVO COMPACTO ARROZ BARDOT  3",7703799208031,6,1.98,"LOCAL PRINCIPAL",S/N,0,1,"NotaVenta doc. 001-050-000084247"
438911,"2025-10-15 20:10:24",18762,"ESPEJOS CC9064",6941073660194,5,1.66,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084247"
438909,"2025-10-15 20:04:01",24660,"JOYERON JAH25100",8202500251001,1,2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084246"
438908,"2025-10-15 20:03:45",23630,"JENGA 24FNE007 L",6936976250382,9,2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084245"
438907,"2025-10-15 20:03:45",20145,"CEPILLO NO-1805",6949279100018,17,1.5,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000084245"
438906,"2025-10-15 20:02:40",25090,"BASE LIQUIDA SFR COLOR MATTE ZAR-5501",6924269755010,13,1.98,"VITRINA LABIAL","S/N
",0,1,"NotaVenta doc. 001-050-000084244"
438905,"2025-10-15 20:02:40",26900,"LABIAL EN BARRA MATE N0-R4715",6971204787155,36,0.58,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084244"
438904,"2025-10-15 19:51:02",23436,"MOCHILA DE NIÑA ",JIAOWEENQI,12,4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084243"
438903,"2025-10-15 19:51:02",4756,"LIMA BLANCA RECTA ",631883113206,61,0.28,"ESTANTE DE RIMELES","S/N
",0,1,"NotaVenta doc. 001-050-000084243"
438902,"2025-10-15 19:42:27",24145,"MOCHILA NIÑA NIÑO 4420",6911028044201,7,5.36,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084242"
438900,"2025-10-15 19:34:11",26394,"LIP GLOSS HUDAMOJI LG-069",6974482515229,16,0.91,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329979"
438899,"2025-10-15 19:34:11",26405,"LABIAL LIQUIDO QIBEST MATTE LIP GLOSS",6975046233146,13,0.85,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329979"
438897,"2025-10-15 19:34:11",26416,"LIMPIADOR FACIAL FACE WASH ROSE",6903072454976,6,1.96,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329979"
438898,"2025-10-15 19:34:11",25086,"LABIAL MATTE SFR COLOR BLT ZAR-5682",6924269756826,11,0.59,"VITRINA LABIAL","S/N
",0,1,"Factura doc. 001-050-000329979"
438896,"2025-10-15 19:34:11",5132,"ARETES FASHION X3 C/P",00000000001642A,726,1,"VITRINA DE ARETES 1","S/N
",0,3,"Factura doc. 001-050-000329979"
438901,"2025-10-15 19:34:11",16807,"RIMEL VOGUE INFINITO",7509552876253,18,4.61,"VITRINA DE LABIALES ","modificacion del iva
",0,1,"Factura doc. 001-050-000329979"
438895,"2025-10-15 19:29:43",9018,"CORRECTOR LIQUIDO MATE YH",6921932719010,27,0.8,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000084241"
438891,"2025-10-15 19:26:56",21379,"LIP GLOSS  KISS BEAUTY REF 6040",6930236260401,21,0.99,"VITRINA DE LABALES","S/N
",0,1,"Factura doc. 001-050-000329978"
438890,"2025-10-15 19:26:56",7489,"CREMA AVON ROSA MOSQUETA 3 EN 1",7909189261888,20,2.11,"VITRINA DE CREMAS","S/N
",0,1,"Factura doc. 001-050-000329978"
438893,"2025-10-15 19:26:56",6494,"DISCOS TIPPYS DESMAQUILLADOR X 80",8710692120260,14,1.85,"SECCION DE RIMELS","S/N
",0,1,"Factura doc. 001-050-000329978"
438894,"2025-10-15 19:26:56",20336,"VASELINA SIMPLE PERFUMADA 60GR",7862113781060,28,0.35,"ESTANTE DE TRATAMIENTOS ","S/N
",0,1,"Factura doc. 001-050-000329978"
438892,"2025-10-15 19:26:56",26394,"LIP GLOSS HUDAMOJI LG-069",6974482515229,17,0.91,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329978"
438889,"2025-10-15 19:17:44",24474,"PELUCHE STICH MEDIANO",PELUCHESTICH,7,20,"LOCA PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084240"
438887,"2025-10-15 19:10:48",8572,"SOMBRERO DE FIESTA DISEÑO",2022020001612,3,0.25,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084239"
438888,"2025-10-15 19:10:48",26238,"CREMA PINK IN SWEET JUNGLE FAIRIES 236G",6931978117794,1,1.76,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084239"
438886,"2025-10-15 19:00:18",9826,"DIADEMA MODELOS VARIADOS",00000000003324A,157,0.18,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000084238"
438885,"2025-10-15 19:00:18",17319,"SET DE ESPONJAS JUST FOR YOU",6954213987464,29,0.55,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084238"
438884,"2025-10-15 18:53:03",23010,"ATOMIZADOR 2401HG41-43",6999021023430,7,0.4,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084237"
438882,"2025-10-15 18:51:06",12460,"LIGAS NEGRAS GRUESA FRASCO ",00000000004151A,184,0.4,"LOCAL PRINCIPAL ","iva
",0,1,"NotaVenta doc. 001-050-000084236"
438883,"2025-10-15 18:51:06",25657,"MONEDEROS 105 2",8653820105107,6,0.25,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084236"
438881,"2025-10-15 18:49:29",26043,"CREMA SKALA 2 EN 1 ACONDICIONADOR Y CREMA DE PEINAR",7897042008827,4,6.08,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084235"
438878,"2025-10-15 18:49:29",24681,"CEPILLO DE CABELLO CC8837",7874524532001,8,0.66,"SECCION DE PINCHOS","S/N
",0,1,"NotaVenta doc. 001-050-000084235"
438879,"2025-10-15 18:49:29",392,"CREMA PONDS 8.5G",7702006402620,1,0.52,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000084235"
438880,"2025-10-15 18:49:29",393,"CREMA PONDS REJUVENECEDORA 8.5G",7702006402606,24,0.51,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000084235"
438877,"2025-10-15 18:49:16",26163,"REMOVEDOR DE ESMALTE DE GEL ",6939585504327,25,0.83,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329977"
438875,"2025-10-15 18:49:05",16062,"POSILLO DE ROSTRO",00000000005044A,17,0.5488,"LOCAL PRINCIPAL",,0,1,"NotaVenta doc. 001-050-000084234"
438876,"2025-10-15 18:49:05",26363,"JUGUETE LEGOS 13507",6926175613507,19,0.75,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084234"
438874,"2025-10-15 18:45:48",5749,"FLORERO CRISTAL GRANDE 2708",031009431311,7,4.67,"VITRINA TOMATODOS","S/N
",0,1,"NotaVenta doc. 001-050-000084233"
438873,"2025-10-15 18:16:23",19792,"MUESTRARIO DE UÑAS ANG-4764",00000000005837A,1,0.7,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084232"
438872,"2025-10-15 18:16:23",12355,"cinta de cumpleaños 23703",00000000004107A,24,0.5,"LOCAL PRINCIPAL",,0,1,"NotaVenta doc. 001-050-000084232"
438870,"2025-10-15 18:13:52",12355,"cinta de cumpleaños 23703",00000000004107A,25,0.5,"LOCAL PRINCIPAL",,0,1,"NotaVenta doc. 001-050-000084231"
438871,"2025-10-15 18:13:52",25379,"INFLANDOR DE GLOBOS",8201900198046,23,0.7,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084231"
438868,"2025-10-15 17:51:41",22377,"YOYO EN BLISTER SURTIDO ",00000000006170A,64,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084230"
438867,"2025-10-15 17:51:41",19741,"ELASTICO BLANCO TERESITA ",00000000005822A,30,0.573,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000084230"
438869,"2025-10-15 17:51:41",4569,"CANICAS DE CRISTAL NORMAL",6946143131291,213,0.27,"LOCAL PRINCIPAL","IVA
",0,1,"NotaVenta doc. 001-050-000084230"
438865,"2025-10-15 17:49:01",954,"OXIGENTA VL 20 HIDROXON 100ML",7862102817008,27,1.08,"ESTANTE DE TRATAMIENTOS","S/N
",0,2,"Factura doc. 001-050-000329976"
438864,"2025-10-15 17:49:01",957,"OXIGENTA VL 30 HIDROXON 100ML",7862102817015,81,1.06,"ESTANTE DE TRATAMIENTOS","S/N
",0,2,"Factura doc. 001-050-000329976"
438866,"2025-10-15 17:49:01",675,"TINTE DUO 7-3 RUBIO DORADO",7750075043824,3,3.36,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000329976"
438863,"2025-10-15 17:49:00",1936,"OXIGENTA VOL 10 MATIZZE 90ML",00000000000425A,41,0.93,"ESTANTE DE TRATAMIENTOS","S/N
",0,2,"Factura doc. 001-050-000329976"
438862,"2025-10-15 17:49:00",26169,"ESMALTE DE GEL COLORES ",6946051227093,114,1,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329976"
438861,"2025-10-15 17:47:09",5974,"VINCHA PICO SURTIDA PEQUE C/U",00000000001995A,352,0.25,"TABLERO DE BISUTERIA","S/N
",0,1,"NotaVenta doc. 001-050-000084229"
438860,"2025-10-15 17:46:44",6622,"LIGA ELASTICO BLANCO NEGRO MINI EF329",EF329,10,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000084228"
438859,"2025-10-15 17:44:50",473," ALISADORA AMBROISE 250ML",7861076256271,7,45.92,"ESTANTE DE TINTES","S/N
",4,0,"COMPRA NUEVA
"
438858,"2025-10-15 17:44:27",968,"ALISADO AMBROISIE 500ML",7861076256264,3,75.77,"ESTANTE DE TINTES","S/N
",3,0,"COMPRA NUEVA
"
438854,"2025-10-15 17:40:11",26159,"TAZA BLANCA 5666",TAZA5666,514,0.8,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329975"
438857,"2025-10-15 17:40:11",26442,"TAZA CON PLATO CS21697",6921860216971,1,1.61,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329975"
438855,"2025-10-15 17:40:11",25384,"PORTARETRATO JAH 241150",8202402411503,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329975"
438856,"2025-10-15 17:40:11",9026,"VASO SORBETE VARIOS",00000000003049A,1,0.41,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000329975"
438853,"2025-10-15 17:39:51",16457,"PERFUME YANBAL CIELO MUJER ",0013641,1,29,"LOCAL PRINCIPAL","IVA
",0,1,"NotaVenta doc. 001-050-000084227"
438852,"2025-10-15 17:39:51",25033,"UNAS EN CAJA BEAUTIFUL DS304",7861168701219,24,0.79,"VITRINA UÑAS","S/N
",0,1,"NotaVenta doc. 001-050-000084227"
